date,value,series_id,country,source,frequency,release_date,ingested_at
2005-09-01,17.3,m2,china,china_akshare,monthly,2005-09-01,2026-03-22 03:26:50.411482+00:00
2005-10-01,17.9,m2,china,china_akshare,monthly,2005-10-01,2026-03-22 03:26:50.411482+00:00
2005-11-01,18.0,m2,china,china_akshare,monthly,2005-11-01,2026-03-22 03:26:50.411482+00:00
2005-12-01,18.3,m2,china,china_akshare,monthly,2005-12-01,2026-03-22 03:26:50.411482+00:00
2006-01-01,17.6,m2,china,china_akshare,monthly,2006-01-01,2026-03-22 03:26:50.411482+00:00
2006-02-01,19.2,m2,china,china_akshare,monthly,2006-02-01,2026-03-22 03:26:50.411482+00:00
2006-03-01,18.8,m2,china,china_akshare,monthly,2006-03-01,2026-03-22 03:26:50.411482+00:00
2006-04-01,18.8,m2,china,china_akshare,monthly,2006-04-01,2026-03-22 03:26:50.411482+00:00
2006-05-01,18.9,m2,china,china_akshare,monthly,2006-05-01,2026-03-22 03:26:50.411482+00:00
2006-06-01,19.0,m2,china,china_akshare,monthly,2006-06-01,2026-03-22 03:26:50.411482+00:00
2006-07-01,18.4,m2,china,china_akshare,monthly,2006-07-01,2026-03-22 03:26:50.411482+00:00
2006-08-01,18.4,m2,china,china_akshare,monthly,2006-08-01,2026-03-22 03:26:50.411482+00:00
2006-09-01,17.9,m2,china,china_akshare,monthly,2006-09-01,2026-03-22 03:26:50.411482+00:00
2006-10-01,16.8,m2,china,china_akshare,monthly,2006-10-01,2026-03-22 03:26:50.411482+00:00
2006-11-01,17.1,m2,china,china_akshare,monthly,2006-11-01,2026-03-22 03:26:50.411482+00:00
2006-12-01,16.8,m2,china,china_akshare,monthly,2006-12-01,2026-03-22 03:26:50.411482+00:00
2007-01-01,16.9,m2,china,china_akshare,monthly,2007-01-01,2026-03-22 03:26:50.411482+00:00
2007-02-01,15.8,m2,china,china_akshare,monthly,2007-02-01,2026-03-22 03:26:50.411482+00:00
2007-03-01,17.8,m2,china,china_akshare,monthly,2007-03-01,2026-03-22 03:26:50.411482+00:00
2007-04-01,17.3,m2,china,china_akshare,monthly,2007-04-01,2026-03-22 03:26:50.411482+00:00
2007-05-01,17.1,m2,china,china_akshare,monthly,2007-05-01,2026-03-22 03:26:50.411482+00:00
2007-06-01,16.7,m2,china,china_akshare,monthly,2007-06-01,2026-03-22 03:26:50.411482+00:00
2007-07-01,17.1,m2,china,china_akshare,monthly,2007-07-01,2026-03-22 03:26:50.411482+00:00
2007-08-01,18.5,m2,china,china_akshare,monthly,2007-08-01,2026-03-22 03:26:50.411482+00:00
2007-09-01,18.1,m2,china,china_akshare,monthly,2007-09-01,2026-03-22 03:26:50.411482+00:00
2007-10-01,18.4,m2,china,china_akshare,monthly,2007-10-01,2026-03-22 03:26:50.411482+00:00
2007-11-01,18.5,m2,china,china_akshare,monthly,2007-11-01,2026-03-22 03:26:50.411482+00:00
2007-12-01,18.4,m2,china,china_akshare,monthly,2007-12-01,2026-03-22 03:26:50.411482+00:00
2008-01-01,16.7,m2,china,china_akshare,monthly,2008-01-01,2026-03-22 03:26:50.411482+00:00
2008-02-01,18.9,m2,china,china_akshare,monthly,2008-02-01,2026-03-22 03:26:50.411482+00:00
2008-03-01,17.5,m2,china,china_akshare,monthly,2008-03-01,2026-03-22 03:26:50.411482+00:00
2008-04-01,16.3,m2,china,china_akshare,monthly,2008-04-01,2026-03-22 03:26:50.411482+00:00
2008-05-01,16.9,m2,china,china_akshare,monthly,2008-05-01,2026-03-22 03:26:50.411482+00:00
2008-06-01,18.1,m2,china,china_akshare,monthly,2008-06-01,2026-03-22 03:26:50.411482+00:00
2008-07-01,17.4,m2,china,china_akshare,monthly,2008-07-01,2026-03-22 03:26:50.411482+00:00
2008-08-01,16.4,m2,china,china_akshare,monthly,2008-08-01,2026-03-22 03:26:50.411482+00:00
2008-09-01,16.0,m2,china,china_akshare,monthly,2008-09-01,2026-03-22 03:26:50.411482+00:00
2008-10-01,15.3,m2,china,china_akshare,monthly,2008-10-01,2026-03-22 03:26:50.411482+00:00
2008-11-01,15.0,m2,china,china_akshare,monthly,2008-11-01,2026-03-22 03:26:50.411482+00:00
2008-12-01,14.8,m2,china,china_akshare,monthly,2008-12-01,2026-03-22 03:26:50.411482+00:00
2009-01-01,17.8,m2,china,china_akshare,monthly,2009-01-01,2026-03-22 03:26:50.411482+00:00
2009-02-01,18.8,m2,china,china_akshare,monthly,2009-02-01,2026-03-22 03:26:50.411482+00:00
2009-03-01,20.4,m2,china,china_akshare,monthly,2009-03-01,2026-03-22 03:26:50.411482+00:00
2009-04-01,25.5,m2,china,china_akshare,monthly,2009-04-01,2026-03-22 03:26:50.411482+00:00
2009-05-01,26.0,m2,china,china_akshare,monthly,2009-05-01,2026-03-22 03:26:50.411482+00:00
2009-06-01,25.7,m2,china,china_akshare,monthly,2009-06-01,2026-03-22 03:26:50.411482+00:00
2009-07-01,28.5,m2,china,china_akshare,monthly,2009-07-01,2026-03-22 03:26:50.411482+00:00
2009-08-01,28.4,m2,china,china_akshare,monthly,2009-08-01,2026-03-22 03:26:50.411482+00:00
2009-09-01,28.5,m2,china,china_akshare,monthly,2009-09-01,2026-03-22 03:26:50.411482+00:00
2009-10-01,29.3,m2,china,china_akshare,monthly,2009-10-01,2026-03-22 03:26:50.411482+00:00
2009-11-01,29.5,m2,china,china_akshare,monthly,2009-11-01,2026-03-22 03:26:50.411482+00:00
2009-12-01,29.7,m2,china,china_akshare,monthly,2009-12-01,2026-03-22 03:26:50.411482+00:00
2010-01-01,27.7,m2,china,china_akshare,monthly,2010-01-01,2026-03-22 03:26:50.411482+00:00
2010-02-01,26.1,m2,china,china_akshare,monthly,2010-02-01,2026-03-22 03:26:50.411482+00:00
2010-03-01,25.5,m2,china,china_akshare,monthly,2010-03-01,2026-03-22 03:26:50.411482+00:00
2010-04-01,22.5,m2,china,china_akshare,monthly,2010-04-01,2026-03-22 03:26:50.411482+00:00
2010-05-01,21.5,m2,china,china_akshare,monthly,2010-05-01,2026-03-22 03:26:50.411482+00:00
2010-06-01,21.0,m2,china,china_akshare,monthly,2010-06-01,2026-03-22 03:26:50.411482+00:00
2010-07-01,18.5,m2,china,china_akshare,monthly,2010-07-01,2026-03-22 03:26:50.411482+00:00
2010-08-01,17.6,m2,china,china_akshare,monthly,2010-08-01,2026-03-22 03:26:50.411482+00:00
2010-09-01,19.2,m2,china,china_akshare,monthly,2010-09-01,2026-03-22 03:26:50.411482+00:00
2010-10-01,19.0,m2,china,china_akshare,monthly,2010-10-01,2026-03-22 03:26:50.411482+00:00
2010-11-01,19.3,m2,china,china_akshare,monthly,2010-11-10,2026-03-22 03:26:50.411482+00:00
2010-12-01,19.5,m2,china,china_akshare,monthly,2010-12-10,2026-03-22 03:26:50.411482+00:00
2011-01-01,19.7,m2,china,china_akshare,monthly,2011-01-11,2026-03-22 03:26:50.411482+00:00
2011-02-01,17.2,m2,china,china_akshare,monthly,2011-02-15,2026-03-22 03:26:50.411482+00:00
2011-03-01,15.7,m2,china,china_akshare,monthly,2011-03-14,2026-03-22 03:26:50.411482+00:00
2011-04-01,16.6,m2,china,china_akshare,monthly,2011-04-14,2026-03-22 03:26:50.411482+00:00
2011-05-01,15.3,m2,china,china_akshare,monthly,2011-05-11,2026-03-22 03:26:50.411482+00:00
2011-06-01,15.1,m2,china,china_akshare,monthly,2011-06-13,2026-03-22 03:26:50.411482+00:00
2011-07-01,15.9,m2,china,china_akshare,monthly,2011-07-12,2026-03-22 03:26:50.411482+00:00
2011-08-01,14.7,m2,china,china_akshare,monthly,2011-08-12,2026-03-22 03:26:50.411482+00:00
2011-09-01,13.5,m2,china,china_akshare,monthly,2011-09-11,2026-03-22 03:26:50.411482+00:00
2011-10-01,13.0,m2,china,china_akshare,monthly,2011-10-14,2026-03-22 03:26:50.411482+00:00
2011-11-01,12.9,m2,china,china_akshare,monthly,2011-11-11,2026-03-22 03:26:50.411482+00:00
2011-12-01,12.7,m2,china,china_akshare,monthly,2011-12-14,2026-03-22 03:26:50.411482+00:00
2012-01-01,13.6,m2,china,china_akshare,monthly,2012-01-08,2026-03-22 03:26:50.411482+00:00
2012-02-01,12.4,m2,china,china_akshare,monthly,2012-02-10,2026-03-22 03:26:50.411482+00:00
2012-03-01,13.0,m2,china,china_akshare,monthly,2012-03-09,2026-03-22 03:26:50.411482+00:00
2012-04-01,13.4,m2,china,china_akshare,monthly,2012-04-12,2026-03-22 03:26:50.411482+00:00
2012-05-01,12.8,m2,china,china_akshare,monthly,2012-05-11,2026-03-22 03:26:50.411482+00:00
2012-06-01,13.2,m2,china,china_akshare,monthly,2012-06-11,2026-03-22 03:26:50.411482+00:00
2012-07-01,13.6,m2,china,china_akshare,monthly,2012-07-12,2026-03-22 03:26:50.411482+00:00
2012-08-01,13.9,m2,china,china_akshare,monthly,2012-08-10,2026-03-22 03:26:50.411482+00:00
2012-09-01,13.5,m2,china,china_akshare,monthly,2012-09-11,2026-03-22 03:26:50.411482+00:00
