date,value,series_id,country,source,frequency,release_date,ingested_at
2021-09-01,0.1970811982243602,yield_10y,eurozone,ecb,monthly,2021-09-01,2026-04-17 03:53:06.190537+00:00
2021-10-01,0.35249786739811856,yield_10y,eurozone,ecb,monthly,2021-10-01,2026-04-17 03:53:06.190537+00:00
2021-11-01,0.3122061866374497,yield_10y,eurozone,ecb,monthly,2021-11-01,2026-04-17 03:53:06.190537+00:00
2021-12-01,0.2784320048039683,yield_10y,eurozone,ecb,monthly,2021-12-01,2026-04-17 03:53:06.190537+00:00
2022-01-01,0.5345430521613869,yield_10y,eurozone,ecb,monthly,2022-01-01,2026-04-17 03:53:06.190537+00:00
2022-02-01,0.944137981439139,yield_10y,eurozone,ecb,monthly,2022-02-01,2026-04-17 03:53:06.190537+00:00
2022-03-01,1.0534865628078927,yield_10y,eurozone,ecb,monthly,2022-03-01,2026-04-17 03:53:06.190537+00:00
2022-04-01,1.567876700492764,yield_10y,eurozone,ecb,monthly,2022-04-01,2026-04-17 03:53:06.190537+00:00
2022-05-01,1.8741307319654548,yield_10y,eurozone,ecb,monthly,2022-05-01,2026-04-17 03:53:06.190537+00:00
2022-06-01,2.4387440003435112,yield_10y,eurozone,ecb,monthly,2022-06-01,2026-04-17 03:53:06.190537+00:00
2022-07-01,2.0929553620185715,yield_10y,eurozone,ecb,monthly,2022-07-01,2026-04-17 03:53:06.190537+00:00
2022-08-01,2.0565546859462422,yield_10y,eurozone,ecb,monthly,2022-08-01,2026-04-17 03:53:06.190537+00:00
2022-09-01,2.8138013028994124,yield_10y,eurozone,ecb,monthly,2022-09-01,2026-04-17 03:53:06.190537+00:00
2022-10-01,3.1841570172328253,yield_10y,eurozone,ecb,monthly,2022-10-01,2026-04-17 03:53:06.190537+00:00
2022-11-01,2.9374516754233824,yield_10y,eurozone,ecb,monthly,2022-11-01,2026-04-17 03:53:06.190537+00:00
2022-12-01,2.999560376695293,yield_10y,eurozone,ecb,monthly,2022-12-01,2026-04-17 03:53:06.190537+00:00
2023-01-01,3.044074548255264,yield_10y,eurozone,ecb,monthly,2023-01-01,2026-04-17 03:53:06.190537+00:00
2023-02-01,3.221043138337712,yield_10y,eurozone,ecb,monthly,2023-02-01,2026-04-17 03:53:06.190537+00:00
2023-03-01,3.2331314256176795,yield_10y,eurozone,ecb,monthly,2023-03-01,2026-04-17 03:53:06.190537+00:00
2023-04-01,3.193148094409687,yield_10y,eurozone,ecb,monthly,2023-04-01,2026-04-17 03:53:06.190537+00:00
2023-05-01,3.2053125922532155,yield_10y,eurozone,ecb,monthly,2023-05-01,2026-04-17 03:53:06.190537+00:00
2023-06-01,3.1642152152449365,yield_10y,eurozone,ecb,monthly,2023-06-01,2026-04-17 03:53:06.190537+00:00
2023-07-01,3.2688975203257873,yield_10y,eurozone,ecb,monthly,2023-07-01,2026-04-17 03:53:06.190537+00:00
2023-08-01,3.3424397958114094,yield_10y,eurozone,ecb,monthly,2023-08-01,2026-04-17 03:53:06.190537+00:00
2023-09-01,3.504311098506263,yield_10y,eurozone,ecb,monthly,2023-09-01,2026-04-17 03:53:06.190537+00:00
2023-10-01,3.722068364794342,yield_10y,eurozone,ecb,monthly,2023-10-01,2026-04-17 03:53:06.190537+00:00
2023-11-01,3.4186882649693264,yield_10y,eurozone,ecb,monthly,2023-11-01,2026-04-17 03:53:06.190537+00:00
2023-12-01,2.864275000836212,yield_10y,eurozone,ecb,monthly,2023-12-01,2026-04-17 03:53:06.190537+00:00
2024-01-01,2.9044164805744903,yield_10y,eurozone,ecb,monthly,2024-01-01,2026-04-17 03:53:06.190537+00:00
2024-02-01,3.025384987133325,yield_10y,eurozone,ecb,monthly,2024-02-01,2026-04-17 03:53:06.190537+00:00
2024-03-01,2.9532979027857738,yield_10y,eurozone,ecb,monthly,2024-03-01,2026-04-17 03:53:06.190537+00:00
2024-04-01,3.0735609682517873,yield_10y,eurozone,ecb,monthly,2024-04-01,2026-04-17 03:53:06.190537+00:00
2024-05-01,3.121491950854218,yield_10y,eurozone,ecb,monthly,2024-05-01,2026-04-17 03:53:06.190537+00:00
2024-06-01,3.1650202317552316,yield_10y,eurozone,ecb,monthly,2024-06-01,2026-04-17 03:53:06.190537+00:00
2024-07-01,3.1129962799236783,yield_10y,eurozone,ecb,monthly,2024-07-01,2026-04-17 03:53:06.190537+00:00
2024-08-01,2.905912459156881,yield_10y,eurozone,ecb,monthly,2024-08-01,2026-04-17 03:53:06.190537+00:00
2024-09-01,2.8341648677075173,yield_10y,eurozone,ecb,monthly,2024-09-01,2026-04-17 03:53:06.190537+00:00
2024-10-01,2.865933950532686,yield_10y,eurozone,ecb,monthly,2024-10-01,2026-04-17 03:53:06.190537+00:00
2024-11-01,2.9291315226784986,yield_10y,eurozone,ecb,monthly,2024-11-01,2026-04-17 03:53:06.190537+00:00
2024-12-01,2.8123430297070247,yield_10y,eurozone,ecb,monthly,2024-12-01,2026-04-17 03:53:06.190537+00:00
2025-01-01,3.0879565217,yield_10y,eurozone,ecb,monthly,2025-01-01,2026-04-17 03:53:06.190537+00:00
2025-02-01,2.988655,yield_10y,eurozone,ecb,monthly,2025-02-01,2026-04-17 03:53:06.190537+00:00
2025-03-01,3.313772381,yield_10y,eurozone,ecb,monthly,2025-03-01,2026-04-17 03:53:06.190537+00:00
2025-04-01,3.0972209091,yield_10y,eurozone,ecb,monthly,2025-04-01,2026-04-17 03:53:06.190537+00:00
2025-05-01,3.0709945455,yield_10y,eurozone,ecb,monthly,2025-05-01,2026-04-17 03:53:06.190537+00:00
2025-06-01,3.0847609524,yield_10y,eurozone,ecb,monthly,2025-06-01,2026-04-17 03:53:06.190537+00:00
2025-07-01,3.1735630435,yield_10y,eurozone,ecb,monthly,2025-07-01,2026-04-17 03:53:06.190537+00:00
2025-08-01,3.2050457143,yield_10y,eurozone,ecb,monthly,2025-08-01,2026-04-17 03:53:06.190537+00:00
2025-09-01,3.2330461969,yield_10y,eurozone,ecb,monthly,2025-09-01,2026-04-17 03:53:06.190537+00:00
2025-10-01,3.1239221739,yield_10y,eurozone,ecb,monthly,2025-10-01,2026-04-17 03:53:06.190537+00:00
2025-11-01,3.1361575,yield_10y,eurozone,ecb,monthly,2025-11-01,2026-04-17 03:53:06.190537+00:00
2025-12-01,3.2447326087,yield_10y,eurozone,ecb,monthly,2025-12-01,2026-04-17 03:53:06.190537+00:00
2026-01-01,3.2209840909,yield_10y,eurozone,ecb,monthly,2026-01-01,2026-04-17 03:53:06.190537+00:00
2026-02-01,3.1288495,yield_10y,eurozone,ecb,monthly,2026-02-01,2026-04-17 03:53:06.190537+00:00
2026-03-01,3.3857118,yield_10y,eurozone,ecb,monthly,2026-03-01,2026-04-17 03:53:06.190537+00:00
