date,value,series_id,country,source,frequency,release_date,ingested_at
1986-09-01,1976548,m3,eurozone,ecb,monthly,1986-09-01,2026-04-30 04:12:19.014583+00:00
1986-10-01,1995452,m3,eurozone,ecb,monthly,1986-10-01,2026-04-30 04:12:19.014583+00:00
1986-11-01,2004194,m3,eurozone,ecb,monthly,1986-11-01,2026-04-30 04:12:19.014583+00:00
1986-12-01,2011545,m3,eurozone,ecb,monthly,1986-12-01,2026-04-30 04:12:19.014583+00:00
1987-01-01,2026350,m3,eurozone,ecb,monthly,1987-01-01,2026-04-30 04:12:19.014583+00:00
1987-02-01,2038106,m3,eurozone,ecb,monthly,1987-02-01,2026-04-30 04:12:19.014583+00:00
1987-03-01,2053663,m3,eurozone,ecb,monthly,1987-03-01,2026-04-30 04:12:19.014583+00:00
1987-04-01,2069485,m3,eurozone,ecb,monthly,1987-04-01,2026-04-30 04:12:19.014583+00:00
1987-05-01,2084022,m3,eurozone,ecb,monthly,1987-05-01,2026-04-30 04:12:19.014583+00:00
1987-06-01,2095216,m3,eurozone,ecb,monthly,1987-06-01,2026-04-30 04:12:19.014583+00:00
1987-07-01,2109659,m3,eurozone,ecb,monthly,1987-07-01,2026-04-30 04:12:19.014583+00:00
1987-08-01,2123852,m3,eurozone,ecb,monthly,1987-08-01,2026-04-30 04:12:19.014583+00:00
1987-09-01,2137689,m3,eurozone,ecb,monthly,1987-09-01,2026-04-30 04:12:19.014583+00:00
1987-10-01,2155101,m3,eurozone,ecb,monthly,1987-10-01,2026-04-30 04:12:19.014583+00:00
1987-11-01,2168100,m3,eurozone,ecb,monthly,1987-11-01,2026-04-30 04:12:19.014583+00:00
1987-12-01,2173838,m3,eurozone,ecb,monthly,1987-12-01,2026-04-30 04:12:19.014583+00:00
1988-01-01,2186450,m3,eurozone,ecb,monthly,1988-01-01,2026-04-30 04:12:19.014583+00:00
1988-02-01,2197901,m3,eurozone,ecb,monthly,1988-02-01,2026-04-30 04:12:19.014583+00:00
1988-03-01,2210937,m3,eurozone,ecb,monthly,1988-03-01,2026-04-30 04:12:19.014583+00:00
1988-04-01,2234863,m3,eurozone,ecb,monthly,1988-04-01,2026-04-30 04:12:19.014583+00:00
1988-05-01,2252687,m3,eurozone,ecb,monthly,1988-05-01,2026-04-30 04:12:19.014583+00:00
1988-06-01,2262415,m3,eurozone,ecb,monthly,1988-06-01,2026-04-30 04:12:19.014583+00:00
1988-07-01,2280986,m3,eurozone,ecb,monthly,1988-07-01,2026-04-30 04:12:19.014583+00:00
1988-08-01,2300792,m3,eurozone,ecb,monthly,1988-08-01,2026-04-30 04:12:19.014583+00:00
1988-09-01,2315101,m3,eurozone,ecb,monthly,1988-09-01,2026-04-30 04:12:19.014583+00:00
1988-10-01,2334535,m3,eurozone,ecb,monthly,1988-10-01,2026-04-30 04:12:19.014583+00:00
1988-11-01,2349769,m3,eurozone,ecb,monthly,1988-11-01,2026-04-30 04:12:19.014583+00:00
1988-12-01,2358041,m3,eurozone,ecb,monthly,1988-12-01,2026-04-30 04:12:19.014583+00:00
1989-01-01,2374823,m3,eurozone,ecb,monthly,1989-01-01,2026-04-30 04:12:19.014583+00:00
1989-02-01,2393302,m3,eurozone,ecb,monthly,1989-02-01,2026-04-30 04:12:19.014583+00:00
1989-03-01,2423922,m3,eurozone,ecb,monthly,1989-03-01,2026-04-30 04:12:19.014583+00:00
1989-04-01,2431297,m3,eurozone,ecb,monthly,1989-04-01,2026-04-30 04:12:19.014583+00:00
1989-05-01,2452172,m3,eurozone,ecb,monthly,1989-05-01,2026-04-30 04:12:19.014583+00:00
1989-06-01,2480570,m3,eurozone,ecb,monthly,1989-06-01,2026-04-30 04:12:19.014583+00:00
1989-07-01,2502846,m3,eurozone,ecb,monthly,1989-07-01,2026-04-30 04:12:19.014583+00:00
1989-08-01,2519586,m3,eurozone,ecb,monthly,1989-08-01,2026-04-30 04:12:19.014583+00:00
1989-09-01,2534023,m3,eurozone,ecb,monthly,1989-09-01,2026-04-30 04:12:19.014583+00:00
1989-10-01,2548639,m3,eurozone,ecb,monthly,1989-10-01,2026-04-30 04:12:19.014583+00:00
