date,value,series_id,country,source,frequency,release_date,ingested_at
1890-07-01,17.58,shiller_pe_proxy,us,multpl,monthly,1890-07-01,2026-03-23 03:32:54.406941+00:00
1890-08-01,16.6,shiller_pe_proxy,us,multpl,monthly,1890-08-01,2026-03-23 03:32:54.406941+00:00
1890-09-01,16.16,shiller_pe_proxy,us,multpl,monthly,1890-09-01,2026-03-23 03:32:54.406941+00:00
1890-10-01,15.48,shiller_pe_proxy,us,multpl,monthly,1890-10-01,2026-03-23 03:32:54.406941+00:00
1890-11-01,14.74,shiller_pe_proxy,us,multpl,monthly,1890-11-01,2026-03-23 03:32:54.406941+00:00
1890-12-01,14.44,shiller_pe_proxy,us,multpl,monthly,1890-12-01,2026-03-23 03:32:54.406941+00:00
1891-01-01,15.43,shiller_pe_proxy,us,multpl,monthly,1891-01-01,2026-03-23 03:32:54.406941+00:00
1891-02-01,15.47,shiller_pe_proxy,us,multpl,monthly,1891-02-01,2026-03-23 03:32:54.406941+00:00
1891-03-01,15.06,shiller_pe_proxy,us,multpl,monthly,1891-03-01,2026-03-23 03:32:54.406941+00:00
1891-04-01,15.4,shiller_pe_proxy,us,multpl,monthly,1891-04-01,2026-03-23 03:32:54.406941+00:00
1891-05-01,15.57,shiller_pe_proxy,us,multpl,monthly,1891-05-01,2026-03-23 03:32:54.406941+00:00
1891-06-01,15.66,shiller_pe_proxy,us,multpl,monthly,1891-06-01,2026-03-23 03:32:54.406941+00:00
1891-07-01,15.61,shiller_pe_proxy,us,multpl,monthly,1891-07-01,2026-03-23 03:32:54.406941+00:00
1891-08-01,16.16,shiller_pe_proxy,us,multpl,monthly,1891-08-01,2026-03-23 03:32:54.406941+00:00
1891-09-01,17.72,shiller_pe_proxy,us,multpl,monthly,1891-09-01,2026-03-23 03:32:54.406941+00:00
1891-10-01,17.72,shiller_pe_proxy,us,multpl,monthly,1891-10-01,2026-03-23 03:32:54.406941+00:00
1891-11-01,17.66,shiller_pe_proxy,us,multpl,monthly,1891-11-01,2026-03-23 03:32:54.406941+00:00
1891-12-01,18.2,shiller_pe_proxy,us,multpl,monthly,1891-12-01,2026-03-23 03:32:54.406941+00:00
1892-01-01,19.01,shiller_pe_proxy,us,multpl,monthly,1892-01-01,2026-03-23 03:32:54.406941+00:00
1892-02-01,19.03,shiller_pe_proxy,us,multpl,monthly,1892-02-01,2026-03-23 03:32:54.406941+00:00
1892-03-01,19.73,shiller_pe_proxy,us,multpl,monthly,1892-03-01,2026-03-23 03:32:54.406941+00:00
1892-04-01,19.95,shiller_pe_proxy,us,multpl,monthly,1892-04-01,2026-03-23 03:32:54.406941+00:00
1892-05-01,19.92,shiller_pe_proxy,us,multpl,monthly,1892-05-01,2026-03-23 03:32:54.406941+00:00
1892-06-01,19.77,shiller_pe_proxy,us,multpl,monthly,1892-06-01,2026-03-23 03:32:54.406941+00:00
1892-07-01,19.22,shiller_pe_proxy,us,multpl,monthly,1892-07-01,2026-03-23 03:32:54.406941+00:00
1892-08-01,19.2,shiller_pe_proxy,us,multpl,monthly,1892-08-01,2026-03-23 03:32:54.406941+00:00
1892-09-01,18.69,shiller_pe_proxy,us,multpl,monthly,1892-09-01,2026-03-23 03:32:54.406941+00:00
1892-10-01,19.03,shiller_pe_proxy,us,multpl,monthly,1892-10-01,2026-03-23 03:32:54.406941+00:00
1892-11-01,18.46,shiller_pe_proxy,us,multpl,monthly,1892-11-01,2026-03-23 03:32:54.406941+00:00
1892-12-01,18.02,shiller_pe_proxy,us,multpl,monthly,1892-12-01,2026-03-23 03:32:54.406941+00:00
1893-01-01,17.65,shiller_pe_proxy,us,multpl,monthly,1893-01-01,2026-03-23 03:32:54.406941+00:00
1893-02-01,17.13,shiller_pe_proxy,us,multpl,monthly,1893-02-01,2026-03-23 03:32:54.406941+00:00
1893-03-01,16.9,shiller_pe_proxy,us,multpl,monthly,1893-03-01,2026-03-23 03:32:54.406941+00:00
1893-04-01,17.1,shiller_pe_proxy,us,multpl,monthly,1893-04-01,2026-03-23 03:32:54.406941+00:00
1893-05-01,15.79,shiller_pe_proxy,us,multpl,monthly,1893-05-01,2026-03-23 03:32:54.406941+00:00
1893-06-01,15.42,shiller_pe_proxy,us,multpl,monthly,1893-06-01,2026-03-23 03:32:54.406941+00:00
1893-07-01,14.35,shiller_pe_proxy,us,multpl,monthly,1893-07-01,2026-03-23 03:32:54.406941+00:00
1893-08-01,14.58,shiller_pe_proxy,us,multpl,monthly,1893-08-01,2026-03-23 03:32:54.406941+00:00
1893-09-01,15.02,shiller_pe_proxy,us,multpl,monthly,1893-09-01,2026-03-23 03:32:54.406941+00:00
1893-10-01,15.27,shiller_pe_proxy,us,multpl,monthly,1893-10-01,2026-03-23 03:32:54.406941+00:00
1893-11-01,15.93,shiller_pe_proxy,us,multpl,monthly,1893-11-01,2026-03-23 03:32:54.406941+00:00
1893-12-01,15.62,shiller_pe_proxy,us,multpl,monthly,1893-12-01,2026-03-23 03:32:54.406941+00:00
1894-01-01,15.74,shiller_pe_proxy,us,multpl,monthly,1894-01-01,2026-03-23 03:32:54.406941+00:00
1894-02-01,16.19,shiller_pe_proxy,us,multpl,monthly,1894-02-01,2026-03-23 03:32:54.406941+00:00
1894-03-01,17.18,shiller_pe_proxy,us,multpl,monthly,1894-03-01,2026-03-23 03:32:54.406941+00:00
1894-04-01,17.42,shiller_pe_proxy,us,multpl,monthly,1894-04-01,2026-03-23 03:32:54.406941+00:00
1894-05-01,16.8,shiller_pe_proxy,us,multpl,monthly,1894-05-01,2026-03-23 03:32:54.406941+00:00
1894-06-01,16.6,shiller_pe_proxy,us,multpl,monthly,1894-06-01,2026-03-23 03:32:54.406941+00:00
1894-07-01,16.28,shiller_pe_proxy,us,multpl,monthly,1894-07-01,2026-03-23 03:32:54.406941+00:00
1894-08-01,16.45,shiller_pe_proxy,us,multpl,monthly,1894-08-01,2026-03-23 03:32:54.406941+00:00
1894-09-01,16.53,shiller_pe_proxy,us,multpl,monthly,1894-09-01,2026-03-23 03:32:54.406941+00:00
1894-10-01,16.51,shiller_pe_proxy,us,multpl,monthly,1894-10-01,2026-03-23 03:32:54.406941+00:00
1894-11-01,16.55,shiller_pe_proxy,us,multpl,monthly,1894-11-01,2026-03-23 03:32:54.406941+00:00
1894-12-01,16.66,shiller_pe_proxy,us,multpl,monthly,1894-12-01,2026-03-23 03:32:54.406941+00:00
1895-01-01,16.51,shiller_pe_proxy,us,multpl,monthly,1895-01-01,2026-03-23 03:32:54.406941+00:00
1895-02-01,16.32,shiller_pe_proxy,us,multpl,monthly,1895-02-01,2026-03-23 03:32:54.406941+00:00
1895-03-01,16.35,shiller_pe_proxy,us,multpl,monthly,1895-03-01,2026-03-23 03:32:54.406941+00:00
1895-04-01,16.39,shiller_pe_proxy,us,multpl,monthly,1895-04-01,2026-03-23 03:32:54.406941+00:00
1895-05-01,17.07,shiller_pe_proxy,us,multpl,monthly,1895-05-01,2026-03-23 03:32:54.406941+00:00
1895-06-01,17.21,shiller_pe_proxy,us,multpl,monthly,1895-06-01,2026-03-23 03:32:54.406941+00:00
1895-07-01,17.54,shiller_pe_proxy,us,multpl,monthly,1895-07-01,2026-03-23 03:32:54.406941+00:00
1895-08-01,18.08,shiller_pe_proxy,us,multpl,monthly,1895-08-01,2026-03-23 03:32:54.406941+00:00
1895-09-01,18.2,shiller_pe_proxy,us,multpl,monthly,1895-09-01,2026-03-23 03:32:54.406941+00:00
1895-10-01,17.95,shiller_pe_proxy,us,multpl,monthly,1895-10-01,2026-03-23 03:32:54.406941+00:00
1895-11-01,17.35,shiller_pe_proxy,us,multpl,monthly,1895-11-01,2026-03-23 03:32:54.406941+00:00
1895-12-01,16.54,shiller_pe_proxy,us,multpl,monthly,1895-12-01,2026-03-23 03:32:54.406941+00:00
1896-01-01,16.58,shiller_pe_proxy,us,multpl,monthly,1896-01-01,2026-03-23 03:32:54.406941+00:00
1896-02-01,17.5,shiller_pe_proxy,us,multpl,monthly,1896-02-01,2026-03-23 03:32:54.406941+00:00
1896-03-01,17.22,shiller_pe_proxy,us,multpl,monthly,1896-03-01,2026-03-23 03:32:54.406941+00:00
1896-04-01,17.65,shiller_pe_proxy,us,multpl,monthly,1896-04-01,2026-03-23 03:32:54.406941+00:00
1896-05-01,17.84,shiller_pe_proxy,us,multpl,monthly,1896-05-01,2026-03-23 03:32:54.406941+00:00
1896-06-01,17.78,shiller_pe_proxy,us,multpl,monthly,1896-06-01,2026-03-23 03:32:54.406941+00:00
1896-07-01,16.64,shiller_pe_proxy,us,multpl,monthly,1896-07-01,2026-03-23 03:32:54.406941+00:00
1896-08-01,15.7,shiller_pe_proxy,us,multpl,monthly,1896-08-01,2026-03-23 03:32:54.406941+00:00
1896-09-01,16.55,shiller_pe_proxy,us,multpl,monthly,1896-09-01,2026-03-23 03:32:54.406941+00:00
1896-10-01,16.44,shiller_pe_proxy,us,multpl,monthly,1896-10-01,2026-03-23 03:32:54.406941+00:00
1896-11-01,17.09,shiller_pe_proxy,us,multpl,monthly,1896-11-01,2026-03-23 03:32:54.406941+00:00
1896-12-01,16.5,shiller_pe_proxy,us,multpl,monthly,1896-12-01,2026-03-23 03:32:54.406941+00:00
1897-01-01,17.03,shiller_pe_proxy,us,multpl,monthly,1897-01-01,2026-03-23 03:32:54.406941+00:00
1897-02-01,16.9,shiller_pe_proxy,us,multpl,monthly,1897-02-01,2026-03-23 03:32:54.406941+00:00
1897-03-01,16.96,shiller_pe_proxy,us,multpl,monthly,1897-03-01,2026-03-23 03:32:54.406941+00:00
1897-04-01,16.71,shiller_pe_proxy,us,multpl,monthly,1897-04-01,2026-03-23 03:32:54.406941+00:00
1897-05-01,17.05,shiller_pe_proxy,us,multpl,monthly,1897-05-01,2026-03-23 03:32:54.406941+00:00
1897-06-01,17.85,shiller_pe_proxy,us,multpl,monthly,1897-06-01,2026-03-23 03:32:54.406941+00:00
1897-07-01,18.65,shiller_pe_proxy,us,multpl,monthly,1897-07-01,2026-03-23 03:32:54.406941+00:00
1897-08-01,18.99,shiller_pe_proxy,us,multpl,monthly,1897-08-01,2026-03-23 03:32:54.406941+00:00
1897-09-01,19.36,shiller_pe_proxy,us,multpl,monthly,1897-09-01,2026-03-23 03:32:54.406941+00:00
1897-10-01,19.03,shiller_pe_proxy,us,multpl,monthly,1897-10-01,2026-03-23 03:32:54.406941+00:00
1897-11-01,18.36,shiller_pe_proxy,us,multpl,monthly,1897-11-01,2026-03-23 03:32:54.406941+00:00
1897-12-01,18.75,shiller_pe_proxy,us,multpl,monthly,1897-12-01,2026-03-23 03:32:54.406941+00:00
1898-01-01,19.25,shiller_pe_proxy,us,multpl,monthly,1898-01-01,2026-03-23 03:32:54.406941+00:00
1898-02-01,18.91,shiller_pe_proxy,us,multpl,monthly,1898-02-01,2026-03-23 03:32:54.406941+00:00
1898-03-01,18.03,shiller_pe_proxy,us,multpl,monthly,1898-03-01,2026-03-23 03:32:54.406941+00:00
1898-04-01,17.7,shiller_pe_proxy,us,multpl,monthly,1898-04-01,2026-03-23 03:32:54.406941+00:00
1898-05-01,17.6,shiller_pe_proxy,us,multpl,monthly,1898-05-01,2026-03-23 03:32:54.406941+00:00
1898-06-01,19.53,shiller_pe_proxy,us,multpl,monthly,1898-06-01,2026-03-23 03:32:54.406941+00:00
1898-07-01,19.86,shiller_pe_proxy,us,multpl,monthly,1898-07-01,2026-03-23 03:32:54.406941+00:00
1898-08-01,20.55,shiller_pe_proxy,us,multpl,monthly,1898-08-01,2026-03-23 03:32:54.406941+00:00
1898-09-01,20.45,shiller_pe_proxy,us,multpl,monthly,1898-09-01,2026-03-23 03:32:54.406941+00:00
1898-10-01,19.95,shiller_pe_proxy,us,multpl,monthly,1898-10-01,2026-03-23 03:32:54.406941+00:00
1898-11-01,20.53,shiller_pe_proxy,us,multpl,monthly,1898-11-01,2026-03-23 03:32:54.406941+00:00
1898-12-01,21.39,shiller_pe_proxy,us,multpl,monthly,1898-12-01,2026-03-23 03:32:54.406941+00:00
1899-01-01,22.92,shiller_pe_proxy,us,multpl,monthly,1899-01-01,2026-03-23 03:32:54.406941+00:00
1899-02-01,23.04,shiller_pe_proxy,us,multpl,monthly,1899-02-01,2026-03-23 03:32:54.406941+00:00
1899-03-01,23.27,shiller_pe_proxy,us,multpl,monthly,1899-03-01,2026-03-23 03:32:54.406941+00:00
1899-04-01,23.16,shiller_pe_proxy,us,multpl,monthly,1899-04-01,2026-03-23 03:32:54.406941+00:00
1899-05-01,22.1,shiller_pe_proxy,us,multpl,monthly,1899-05-01,2026-03-23 03:32:54.406941+00:00
1899-06-01,21.2,shiller_pe_proxy,us,multpl,monthly,1899-06-01,2026-03-23 03:32:54.406941+00:00
1899-07-01,21.57,shiller_pe_proxy,us,multpl,monthly,1899-07-01,2026-03-23 03:32:54.406941+00:00
1899-08-01,21.72,shiller_pe_proxy,us,multpl,monthly,1899-08-01,2026-03-23 03:32:54.406941+00:00
1899-09-01,20.6,shiller_pe_proxy,us,multpl,monthly,1899-09-01,2026-03-23 03:32:54.406941+00:00
1899-10-01,20.15,shiller_pe_proxy,us,multpl,monthly,1899-10-01,2026-03-23 03:32:54.406941+00:00
1899-11-01,20.21,shiller_pe_proxy,us,multpl,monthly,1899-11-01,2026-03-23 03:32:54.406941+00:00
1899-12-01,18.51,shiller_pe_proxy,us,multpl,monthly,1899-12-01,2026-03-23 03:32:54.406941+00:00
1900-01-01,18.67,shiller_pe_proxy,us,multpl,monthly,1900-01-01,2026-03-23 03:32:54.406941+00:00
1900-02-01,18.71,shiller_pe_proxy,us,multpl,monthly,1900-02-01,2026-03-23 03:32:54.406941+00:00
1900-03-01,18.78,shiller_pe_proxy,us,multpl,monthly,1900-03-01,2026-03-23 03:32:54.406941+00:00
1900-04-01,18.95,shiller_pe_proxy,us,multpl,monthly,1900-04-01,2026-03-23 03:32:54.406941+00:00
1900-05-01,18.41,shiller_pe_proxy,us,multpl,monthly,1900-05-01,2026-03-23 03:32:54.406941+00:00
1900-06-01,17.99,shiller_pe_proxy,us,multpl,monthly,1900-06-01,2026-03-23 03:32:54.406941+00:00
1900-07-01,17.7,shiller_pe_proxy,us,multpl,monthly,1900-07-01,2026-03-23 03:32:54.406941+00:00
1900-08-01,18.07,shiller_pe_proxy,us,multpl,monthly,1900-08-01,2026-03-23 03:32:54.406941+00:00
1900-09-01,17.35,shiller_pe_proxy,us,multpl,monthly,1900-09-01,2026-03-23 03:32:54.406941+00:00
1900-10-01,18.1,shiller_pe_proxy,us,multpl,monthly,1900-10-01,2026-03-23 03:32:54.406941+00:00
1900-11-01,19.42,shiller_pe_proxy,us,multpl,monthly,1900-11-01,2026-03-23 03:32:54.406941+00:00
1900-12-01,20.75,shiller_pe_proxy,us,multpl,monthly,1900-12-01,2026-03-23 03:32:54.406941+00:00
1901-01-01,20.97,shiller_pe_proxy,us,multpl,monthly,1901-01-01,2026-03-23 03:32:54.406941+00:00
1901-02-01,21.69,shiller_pe_proxy,us,multpl,monthly,1901-02-01,2026-03-23 03:32:54.406941+00:00
1901-03-01,22.36,shiller_pe_proxy,us,multpl,monthly,1901-03-01,2026-03-23 03:32:54.406941+00:00
1901-04-01,24.4,shiller_pe_proxy,us,multpl,monthly,1901-04-01,2026-03-23 03:32:54.406941+00:00
1901-05-01,23.06,shiller_pe_proxy,us,multpl,monthly,1901-05-01,2026-03-23 03:32:54.406941+00:00
1901-06-01,25.23,shiller_pe_proxy,us,multpl,monthly,1901-06-01,2026-03-23 03:32:54.406941+00:00
1901-07-01,23.15,shiller_pe_proxy,us,multpl,monthly,1901-07-01,2026-03-23 03:32:54.406941+00:00
1901-08-01,23.07,shiller_pe_proxy,us,multpl,monthly,1901-08-01,2026-03-23 03:32:54.406941+00:00
1901-09-01,22.6,shiller_pe_proxy,us,multpl,monthly,1901-09-01,2026-03-23 03:32:54.406941+00:00
1901-10-01,22.26,shiller_pe_proxy,us,multpl,monthly,1901-10-01,2026-03-23 03:32:54.406941+00:00
1901-11-01,22.37,shiller_pe_proxy,us,multpl,monthly,1901-11-01,2026-03-23 03:32:54.406941+00:00
1901-12-01,21.69,shiller_pe_proxy,us,multpl,monthly,1901-12-01,2026-03-23 03:32:54.406941+00:00
1902-01-01,22.34,shiller_pe_proxy,us,multpl,monthly,1902-01-01,2026-03-23 03:32:54.406941+00:00
1902-02-01,22.46,shiller_pe_proxy,us,multpl,monthly,1902-02-01,2026-03-23 03:32:54.406941+00:00
1902-03-01,22.41,shiller_pe_proxy,us,multpl,monthly,1902-03-01,2026-03-23 03:32:54.406941+00:00
1902-04-01,22.83,shiller_pe_proxy,us,multpl,monthly,1902-04-01,2026-03-23 03:32:54.406941+00:00
1902-05-01,22.42,shiller_pe_proxy,us,multpl,monthly,1902-05-01,2026-03-23 03:32:54.406941+00:00
1902-06-01,21.97,shiller_pe_proxy,us,multpl,monthly,1902-06-01,2026-03-23 03:32:54.406941+00:00
1902-07-01,22.4,shiller_pe_proxy,us,multpl,monthly,1902-07-01,2026-03-23 03:32:54.406941+00:00
1902-08-01,23.17,shiller_pe_proxy,us,multpl,monthly,1902-08-01,2026-03-23 03:32:54.406941+00:00
1902-09-01,22.87,shiller_pe_proxy,us,multpl,monthly,1902-09-01,2026-03-23 03:32:54.406941+00:00
1902-10-01,20.62,shiller_pe_proxy,us,multpl,monthly,1902-10-01,2026-03-23 03:32:54.406941+00:00
1902-11-01,20.41,shiller_pe_proxy,us,multpl,monthly,1902-11-01,2026-03-23 03:32:54.406941+00:00
1902-12-01,19.64,shiller_pe_proxy,us,multpl,monthly,1902-12-01,2026-03-23 03:32:54.406941+00:00
1903-01-01,20.32,shiller_pe_proxy,us,multpl,monthly,1903-01-01,2026-03-23 03:32:54.406941+00:00
1903-02-01,20.11,shiller_pe_proxy,us,multpl,monthly,1903-02-01,2026-03-23 03:32:54.406941+00:00
1903-03-01,19.89,shiller_pe_proxy,us,multpl,monthly,1903-03-01,2026-03-23 03:32:54.406941+00:00
1903-04-01,18.99,shiller_pe_proxy,us,multpl,monthly,1903-04-01,2026-03-23 03:32:54.406941+00:00
1903-05-01,18.96,shiller_pe_proxy,us,multpl,monthly,1903-05-01,2026-03-23 03:32:54.406941+00:00
1903-06-01,17.83,shiller_pe_proxy,us,multpl,monthly,1903-06-01,2026-03-23 03:32:54.406941+00:00
1903-07-01,16.93,shiller_pe_proxy,us,multpl,monthly,1903-07-01,2026-03-23 03:32:54.406941+00:00
1903-08-01,16.31,shiller_pe_proxy,us,multpl,monthly,1903-08-01,2026-03-23 03:32:54.406941+00:00
1903-09-01,15.65,shiller_pe_proxy,us,multpl,monthly,1903-09-01,2026-03-23 03:32:54.406941+00:00
1903-10-01,15.26,shiller_pe_proxy,us,multpl,monthly,1903-10-01,2026-03-23 03:32:54.406941+00:00
1903-11-01,15.4,shiller_pe_proxy,us,multpl,monthly,1903-11-01,2026-03-23 03:32:54.406941+00:00
1903-12-01,16.04,shiller_pe_proxy,us,multpl,monthly,1903-12-01,2026-03-23 03:32:54.406941+00:00
1904-01-01,15.86,shiller_pe_proxy,us,multpl,monthly,1904-01-01,2026-03-23 03:32:54.406941+00:00
1904-02-01,15.02,shiller_pe_proxy,us,multpl,monthly,1904-02-01,2026-03-23 03:32:54.406941+00:00
1904-03-01,15.09,shiller_pe_proxy,us,multpl,monthly,1904-03-01,2026-03-23 03:32:54.406941+00:00
1904-04-01,15.56,shiller_pe_proxy,us,multpl,monthly,1904-04-01,2026-03-23 03:32:54.406941+00:00
1904-05-01,15.52,shiller_pe_proxy,us,multpl,monthly,1904-05-01,2026-03-23 03:32:54.406941+00:00
1904-06-01,15.47,shiller_pe_proxy,us,multpl,monthly,1904-06-01,2026-03-23 03:32:54.406941+00:00
1904-07-01,16.03,shiller_pe_proxy,us,multpl,monthly,1904-07-01,2026-03-23 03:32:54.406941+00:00
1904-08-01,16.31,shiller_pe_proxy,us,multpl,monthly,1904-08-01,2026-03-23 03:32:54.406941+00:00
1904-09-01,16.74,shiller_pe_proxy,us,multpl,monthly,1904-09-01,2026-03-23 03:32:54.406941+00:00
1904-10-01,17.63,shiller_pe_proxy,us,multpl,monthly,1904-10-01,2026-03-23 03:32:54.406941+00:00
1904-11-01,18.07,shiller_pe_proxy,us,multpl,monthly,1904-11-01,2026-03-23 03:32:54.406941+00:00
1904-12-01,18.16,shiller_pe_proxy,us,multpl,monthly,1904-12-01,2026-03-23 03:32:54.406941+00:00
1905-01-01,18.46,shiller_pe_proxy,us,multpl,monthly,1905-01-01,2026-03-23 03:32:54.406941+00:00
1905-02-01,19.17,shiller_pe_proxy,us,multpl,monthly,1905-02-01,2026-03-23 03:32:54.406941+00:00
1905-03-01,19.84,shiller_pe_proxy,us,multpl,monthly,1905-03-01,2026-03-23 03:32:54.406941+00:00
1905-04-01,19.49,shiller_pe_proxy,us,multpl,monthly,1905-04-01,2026-03-23 03:32:54.406941+00:00
1905-05-01,18.63,shiller_pe_proxy,us,multpl,monthly,1905-05-01,2026-03-23 03:32:54.406941+00:00
1905-06-01,18.73,shiller_pe_proxy,us,multpl,monthly,1905-06-01,2026-03-23 03:32:54.406941+00:00
1905-07-01,19.2,shiller_pe_proxy,us,multpl,monthly,1905-07-01,2026-03-23 03:32:54.406941+00:00
1905-08-01,19.58,shiller_pe_proxy,us,multpl,monthly,1905-08-01,2026-03-23 03:32:54.406941+00:00
1905-09-01,19.74,shiller_pe_proxy,us,multpl,monthly,1905-09-01,2026-03-23 03:32:54.406941+00:00
1905-10-01,19.89,shiller_pe_proxy,us,multpl,monthly,1905-10-01,2026-03-23 03:32:54.406941+00:00
1905-11-01,19.45,shiller_pe_proxy,us,multpl,monthly,1905-11-01,2026-03-23 03:32:54.406941+00:00
1905-12-01,19.57,shiller_pe_proxy,us,multpl,monthly,1905-12-01,2026-03-23 03:32:54.406941+00:00
1906-01-01,20.13,shiller_pe_proxy,us,multpl,monthly,1906-01-01,2026-03-23 03:32:54.406941+00:00
1906-02-01,19.86,shiller_pe_proxy,us,multpl,monthly,1906-02-01,2026-03-23 03:32:54.406941+00:00
1906-03-01,19.26,shiller_pe_proxy,us,multpl,monthly,1906-03-01,2026-03-23 03:32:54.406941+00:00
1906-04-01,18.87,shiller_pe_proxy,us,multpl,monthly,1906-04-01,2026-03-23 03:32:54.406941+00:00
1906-05-01,18.06,shiller_pe_proxy,us,multpl,monthly,1906-05-01,2026-03-23 03:32:54.406941+00:00
1906-06-01,18.18,shiller_pe_proxy,us,multpl,monthly,1906-06-01,2026-03-23 03:32:54.406941+00:00
1906-07-01,18.19,shiller_pe_proxy,us,multpl,monthly,1906-07-01,2026-03-23 03:32:54.406941+00:00
1906-08-01,18.96,shiller_pe_proxy,us,multpl,monthly,1906-08-01,2026-03-23 03:32:54.406941+00:00
1906-09-01,19.21,shiller_pe_proxy,us,multpl,monthly,1906-09-01,2026-03-23 03:32:54.406941+00:00
1906-10-01,18.1,shiller_pe_proxy,us,multpl,monthly,1906-10-01,2026-03-23 03:32:54.406941+00:00
1906-11-01,18.14,shiller_pe_proxy,us,multpl,monthly,1906-11-01,2026-03-23 03:32:54.406941+00:00
1906-12-01,17.67,shiller_pe_proxy,us,multpl,monthly,1906-12-01,2026-03-23 03:32:54.406941+00:00
1907-01-01,17.22,shiller_pe_proxy,us,multpl,monthly,1907-01-01,2026-03-23 03:32:54.406941+00:00
1907-02-01,16.22,shiller_pe_proxy,us,multpl,monthly,1907-02-01,2026-03-23 03:32:54.406941+00:00
1907-03-01,14.69,shiller_pe_proxy,us,multpl,monthly,1907-03-01,2026-03-23 03:32:54.406941+00:00
1907-04-01,14.68,shiller_pe_proxy,us,multpl,monthly,1907-04-01,2026-03-23 03:32:54.406941+00:00
1907-05-01,13.8,shiller_pe_proxy,us,multpl,monthly,1907-05-01,2026-03-23 03:32:54.406941+00:00
1907-06-01,13.14,shiller_pe_proxy,us,multpl,monthly,1907-06-01,2026-03-23 03:32:54.406941+00:00
1907-07-01,13.58,shiller_pe_proxy,us,multpl,monthly,1907-07-01,2026-03-23 03:32:54.406941+00:00
1907-08-01,12.51,shiller_pe_proxy,us,multpl,monthly,1907-08-01,2026-03-23 03:32:54.406941+00:00
1907-09-01,12.33,shiller_pe_proxy,us,multpl,monthly,1907-09-01,2026-03-23 03:32:54.406941+00:00
1907-10-01,10.84,shiller_pe_proxy,us,multpl,monthly,1907-10-01,2026-03-23 03:32:54.406941+00:00
1907-11-01,10.6,shiller_pe_proxy,us,multpl,monthly,1907-11-01,2026-03-23 03:32:54.406941+00:00
1907-12-01,11.34,shiller_pe_proxy,us,multpl,monthly,1907-12-01,2026-03-23 03:32:54.406941+00:00
1908-01-01,11.9,shiller_pe_proxy,us,multpl,monthly,1908-01-01,2026-03-23 03:32:54.406941+00:00
1908-02-01,11.56,shiller_pe_proxy,us,multpl,monthly,1908-02-01,2026-03-23 03:32:54.406941+00:00
1908-03-01,11.99,shiller_pe_proxy,us,multpl,monthly,1908-03-01,2026-03-23 03:32:54.406941+00:00
1908-04-01,12.45,shiller_pe_proxy,us,multpl,monthly,1908-04-01,2026-03-23 03:32:54.406941+00:00
1908-05-01,13.08,shiller_pe_proxy,us,multpl,monthly,1908-05-01,2026-03-23 03:32:54.406941+00:00
1908-06-01,13.05,shiller_pe_proxy,us,multpl,monthly,1908-06-01,2026-03-23 03:32:54.406941+00:00
1908-07-01,13.35,shiller_pe_proxy,us,multpl,monthly,1908-07-01,2026-03-23 03:32:54.406941+00:00
1908-08-01,13.89,shiller_pe_proxy,us,multpl,monthly,1908-08-01,2026-03-23 03:32:54.406941+00:00
1908-09-01,13.71,shiller_pe_proxy,us,multpl,monthly,1908-09-01,2026-03-23 03:32:54.406941+00:00
1908-10-01,13.69,shiller_pe_proxy,us,multpl,monthly,1908-10-01,2026-03-23 03:32:54.406941+00:00
1908-11-01,14.44,shiller_pe_proxy,us,multpl,monthly,1908-11-01,2026-03-23 03:32:54.406941+00:00
1908-12-01,14.58,shiller_pe_proxy,us,multpl,monthly,1908-12-01,2026-03-23 03:32:54.406941+00:00
1909-01-01,14.77,shiller_pe_proxy,us,multpl,monthly,1909-01-01,2026-03-23 03:32:54.406941+00:00
1909-02-01,14.17,shiller_pe_proxy,us,multpl,monthly,1909-02-01,2026-03-23 03:32:54.406941+00:00
1909-03-01,14.33,shiller_pe_proxy,us,multpl,monthly,1909-03-01,2026-03-23 03:32:54.406941+00:00
1909-04-01,14.64,shiller_pe_proxy,us,multpl,monthly,1909-04-01,2026-03-23 03:32:54.406941+00:00
1909-05-01,14.96,shiller_pe_proxy,us,multpl,monthly,1909-05-01,2026-03-23 03:32:54.406941+00:00
1909-06-01,15.04,shiller_pe_proxy,us,multpl,monthly,1909-06-01,2026-03-23 03:32:54.406941+00:00
1909-07-01,15.23,shiller_pe_proxy,us,multpl,monthly,1909-07-01,2026-03-23 03:32:54.406941+00:00
1909-08-01,15.43,shiller_pe_proxy,us,multpl,monthly,1909-08-01,2026-03-23 03:32:54.406941+00:00
1909-09-01,15.25,shiller_pe_proxy,us,multpl,monthly,1909-09-01,2026-03-23 03:32:54.406941+00:00
1909-10-01,14.99,shiller_pe_proxy,us,multpl,monthly,1909-10-01,2026-03-23 03:32:54.406941+00:00
1909-11-01,14.74,shiller_pe_proxy,us,multpl,monthly,1909-11-01,2026-03-23 03:32:54.406941+00:00
1909-12-01,14.75,shiller_pe_proxy,us,multpl,monthly,1909-12-01,2026-03-23 03:32:54.406941+00:00
1910-01-01,14.54,shiller_pe_proxy,us,multpl,monthly,1910-01-01,2026-03-23 03:32:54.406941+00:00
1910-02-01,14.0,shiller_pe_proxy,us,multpl,monthly,1910-02-01,2026-03-23 03:32:54.406941+00:00
